embedding_index,image_path,filename,source_image_A_stem,source_image_B_stem,source_idx_A_in_train_bf,source_idx_B_in_train_bf
8196,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img322661_img496816.png,morphed_img322661_img496816.png,img322661,img496816,14504,22347
8197,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img322914_img099545.png,morphed_img322914_img099545.png,img322914,img099545,14510,4403
8198,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img322914_img282038.png,morphed_img322914_img282038.png,img322914,img282038,14510,12655
8199,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img322914_img496816.png,morphed_img322914_img496816.png,img322914,img496816,14510,22347
8200,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img322992_img054553.png,morphed_img322992_img054553.png,img322992,img054553,14513,2422
8201,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img322992_img099545.png,morphed_img322992_img099545.png,img322992,img099545,14513,4403
8202,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img322992_img282038.png,morphed_img322992_img282038.png,img322992,img282038,14513,12655
8203,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img322992_img337488.png,morphed_img322992_img337488.png,img322992,img337488,14513,15168
8204,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img322992_img496816.png,morphed_img322992_img496816.png,img322992,img496816,14513,22347
8205,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img322997_img099545.png,morphed_img322997_img099545.png,img322997,img099545,14514,4403
8206,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img322997_img282038.png,morphed_img322997_img282038.png,img322997,img282038,14514,12655
8207,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img322997_img337488.png,morphed_img322997_img337488.png,img322997,img337488,14514,15168
8208,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img322997_img496816.png,morphed_img322997_img496816.png,img322997,img496816,14514,22347
8209,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img323187_img054553.png,morphed_img323187_img054553.png,img323187,img054553,14517,2422
8210,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img323187_img282038.png,morphed_img323187_img282038.png,img323187,img282038,14517,12655
8211,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img323187_img337488.png,morphed_img323187_img337488.png,img323187,img337488,14517,15168
8212,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img323187_img496816.png,morphed_img323187_img496816.png,img323187,img496816,14517,22347
8213,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img323258_img054553.png,morphed_img323258_img054553.png,img323258,img054553,14520,2422
8214,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img323258_img099545.png,morphed_img323258_img099545.png,img323258,img099545,14520,4403
8215,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img323258_img282038.png,morphed_img323258_img282038.png,img323258,img282038,14520,12655
8216,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img323258_img496816.png,morphed_img323258_img496816.png,img323258,img496816,14520,22347
8217,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img323295_img054553.png,morphed_img323295_img054553.png,img323295,img054553,14524,2422
8218,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img323295_img099545.png,morphed_img323295_img099545.png,img323295,img099545,14524,4403
8219,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img323295_img282038.png,morphed_img323295_img282038.png,img323295,img282038,14524,12655
8220,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img323295_img337488.png,morphed_img323295_img337488.png,img323295,img337488,14524,15168
8221,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img323295_img496816.png,morphed_img323295_img496816.png,img323295,img496816,14524,22347
8222,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img323298_img054553.png,morphed_img323298_img054553.png,img323298,img054553,14525,2422
8223,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img323298_img282038.png,morphed_img323298_img282038.png,img323298,img282038,14525,12655
8224,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img323298_img496816.png,morphed_img323298_img496816.png,img323298,img496816,14525,22347
8225,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img323479_img054553.png,morphed_img323479_img054553.png,img323479,img054553,14533,2422
8226,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img323479_img099545.png,morphed_img323479_img099545.png,img323479,img099545,14533,4403
8227,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img323479_img282038.png,morphed_img323479_img282038.png,img323479,img282038,14533,12655
8228,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img323479_img496816.png,morphed_img323479_img496816.png,img323479,img496816,14533,22347
8229,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img323839_img054553.png,morphed_img323839_img054553.png,img323839,img054553,14549,2422
8230,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img323839_img496816.png,morphed_img323839_img496816.png,img323839,img496816,14549,22347
8231,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img324369_img054553.png,morphed_img324369_img054553.png,img324369,img054553,14574,2422
8232,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img324369_img282038.png,morphed_img324369_img282038.png,img324369,img282038,14574,12655
8233,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img324369_img337488.png,morphed_img324369_img337488.png,img324369,img337488,14574,15168
8234,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img324432_img054553.png,morphed_img324432_img054553.png,img324432,img054553,14576,2422
8235,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img324432_img282038.png,morphed_img324432_img282038.png,img324432,img282038,14576,12655
8236,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img324432_img337488.png,morphed_img324432_img337488.png,img324432,img337488,14576,15168
8237,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img324432_img496816.png,morphed_img324432_img496816.png,img324432,img496816,14576,22347
8238,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img324539_img054553.png,morphed_img324539_img054553.png,img324539,img054553,14584,2422
8239,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img324539_img099545.png,morphed_img324539_img099545.png,img324539,img099545,14584,4403
8240,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img324539_img282038.png,morphed_img324539_img282038.png,img324539,img282038,14584,12655
8241,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img324539_img337488.png,morphed_img324539_img337488.png,img324539,img337488,14584,15168
8242,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img324539_img496816.png,morphed_img324539_img496816.png,img324539,img496816,14584,22347
8243,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img324575_img054553.png,morphed_img324575_img054553.png,img324575,img054553,14586,2422
8244,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img324575_img099545.png,morphed_img324575_img099545.png,img324575,img099545,14586,4403
8245,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img324575_img282038.png,morphed_img324575_img282038.png,img324575,img282038,14586,12655
8246,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img324575_img337488.png,morphed_img324575_img337488.png,img324575,img337488,14586,15168
8247,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img324575_img496816.png,morphed_img324575_img496816.png,img324575,img496816,14586,22347
8248,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img324737_img054553.png,morphed_img324737_img054553.png,img324737,img054553,14593,2422
8249,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img324737_img282038.png,morphed_img324737_img282038.png,img324737,img282038,14593,12655
8250,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img324737_img337488.png,morphed_img324737_img337488.png,img324737,img337488,14593,15168
8251,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img324737_img496816.png,morphed_img324737_img496816.png,img324737,img496816,14593,22347
8252,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img325094_img054553.png,morphed_img325094_img054553.png,img325094,img054553,14617,2422
8253,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img325094_img099545.png,morphed_img325094_img099545.png,img325094,img099545,14617,4403
8254,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img325094_img282038.png,morphed_img325094_img282038.png,img325094,img282038,14617,12655
8255,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img325094_img337488.png,morphed_img325094_img337488.png,img325094,img337488,14617,15168
8256,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img325181_img054553.png,morphed_img325181_img054553.png,img325181,img054553,14620,2422
8257,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img325181_img099545.png,morphed_img325181_img099545.png,img325181,img099545,14620,4403
8258,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img325181_img282038.png,morphed_img325181_img282038.png,img325181,img282038,14620,12655
8259,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img325181_img337488.png,morphed_img325181_img337488.png,img325181,img337488,14620,15168
8260,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img325181_img496816.png,morphed_img325181_img496816.png,img325181,img496816,14620,22347
8261,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img325233_img054553.png,morphed_img325233_img054553.png,img325233,img054553,14623,2422
8262,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img325233_img282038.png,morphed_img325233_img282038.png,img325233,img282038,14623,12655
8263,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img325233_img496816.png,morphed_img325233_img496816.png,img325233,img496816,14623,22347
8264,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img325259_img054553.png,morphed_img325259_img054553.png,img325259,img054553,14624,2422
8265,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img325259_img099545.png,morphed_img325259_img099545.png,img325259,img099545,14624,4403
8266,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img325259_img282038.png,morphed_img325259_img282038.png,img325259,img282038,14624,12655
8267,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img325259_img337488.png,morphed_img325259_img337488.png,img325259,img337488,14624,15168
8268,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img325259_img496816.png,morphed_img325259_img496816.png,img325259,img496816,14624,22347
8269,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img325297_img054553.png,morphed_img325297_img054553.png,img325297,img054553,14626,2422
8270,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img325297_img099545.png,morphed_img325297_img099545.png,img325297,img099545,14626,4403
8271,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img325297_img337488.png,morphed_img325297_img337488.png,img325297,img337488,14626,15168
8272,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img325297_img496816.png,morphed_img325297_img496816.png,img325297,img496816,14626,22347
8273,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img325337_img054553.png,morphed_img325337_img054553.png,img325337,img054553,14628,2422
8274,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img325337_img282038.png,morphed_img325337_img282038.png,img325337,img282038,14628,12655
8275,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img325337_img337488.png,morphed_img325337_img337488.png,img325337,img337488,14628,15168
8276,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img325337_img496816.png,morphed_img325337_img496816.png,img325337,img496816,14628,22347
8277,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img325403_img054553.png,morphed_img325403_img054553.png,img325403,img054553,14632,2422
8278,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img325403_img282038.png,morphed_img325403_img282038.png,img325403,img282038,14632,12655
8279,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img325598_img054553.png,morphed_img325598_img054553.png,img325598,img054553,14637,2422
8280,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img325598_img337488.png,morphed_img325598_img337488.png,img325598,img337488,14637,15168
8281,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img325598_img496816.png,morphed_img325598_img496816.png,img325598,img496816,14637,22347
8282,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img325746_img054553.png,morphed_img325746_img054553.png,img325746,img054553,14644,2422
8283,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img325746_img099545.png,morphed_img325746_img099545.png,img325746,img099545,14644,4403
8284,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img325746_img282038.png,morphed_img325746_img282038.png,img325746,img282038,14644,12655
8285,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img325746_img496816.png,morphed_img325746_img496816.png,img325746,img496816,14644,22347
8286,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img325996_img054553.png,morphed_img325996_img054553.png,img325996,img054553,14656,2422
8287,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img325996_img282038.png,morphed_img325996_img282038.png,img325996,img282038,14656,12655
8288,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img325996_img337488.png,morphed_img325996_img337488.png,img325996,img337488,14656,15168
8289,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img325996_img496816.png,morphed_img325996_img496816.png,img325996,img496816,14656,22347
8290,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img326151_img054553.png,morphed_img326151_img054553.png,img326151,img054553,14662,2422
8291,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img326271_img054553.png,morphed_img326271_img054553.png,img326271,img054553,14670,2422
8292,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img326271_img496816.png,morphed_img326271_img496816.png,img326271,img496816,14670,22347
8293,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img326282_img099545.png,morphed_img326282_img099545.png,img326282,img099545,14671,4403
8294,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img326282_img282038.png,morphed_img326282_img282038.png,img326282,img282038,14671,12655
8295,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img326282_img337488.png,morphed_img326282_img337488.png,img326282,img337488,14671,15168
8296,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img326364_img054553.png,morphed_img326364_img054553.png,img326364,img054553,14676,2422
8297,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img326364_img099545.png,morphed_img326364_img099545.png,img326364,img099545,14676,4403
8298,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img326364_img282038.png,morphed_img326364_img282038.png,img326364,img282038,14676,12655
8299,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img326364_img337488.png,morphed_img326364_img337488.png,img326364,img337488,14676,15168
8300,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img326364_img496816.png,morphed_img326364_img496816.png,img326364,img496816,14676,22347
8301,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img326490_img054553.png,morphed_img326490_img054553.png,img326490,img054553,14680,2422
8302,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img326490_img282038.png,morphed_img326490_img282038.png,img326490,img282038,14680,12655
8303,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img326490_img337488.png,morphed_img326490_img337488.png,img326490,img337488,14680,15168
8304,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img326490_img496816.png,morphed_img326490_img496816.png,img326490,img496816,14680,22347
8305,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img326587_img054553.png,morphed_img326587_img054553.png,img326587,img054553,14683,2422
8306,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img326587_img282038.png,morphed_img326587_img282038.png,img326587,img282038,14683,12655
8307,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img326587_img496816.png,morphed_img326587_img496816.png,img326587,img496816,14683,22347
8308,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img326897_img054553.png,morphed_img326897_img054553.png,img326897,img054553,14698,2422
8309,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img326897_img282038.png,morphed_img326897_img282038.png,img326897,img282038,14698,12655
