row_index_in_train_npy,embedding_index_original_dataset,smiling_probability,smiling_percentage,smiling_prediction,filename,image_path
41991,16631,0.95267993,95.2680,1,16631.png,/nas-ctm01/datasets/public/ffhq256/16631.png
41992,24271,0.99981874,99.9819,1,24271.png,/nas-ctm01/datasets/public/ffhq256/24271.png
41993,60801,0.02813615,2.8136,0,60801.png,/nas-ctm01/datasets/public/ffhq256/60801.png
41994,34708,0.99253500,99.2535,1,34708.png,/nas-ctm01/datasets/public/ffhq256/34708.png
41995,63170,0.10389739,10.3897,0,63170.png,/nas-ctm01/datasets/public/ffhq256/63170.png
41996,13427,0.17203405,17.2034,0,13427.png,/nas-ctm01/datasets/public/ffhq256/13427.png
41997,8679,0.08002249,8.0022,0,08679.png,/nas-ctm01/datasets/public/ffhq256/08679.png
41998,62223,0.16672422,16.6724,0,62223.png,/nas-ctm01/datasets/public/ffhq256/62223.png
41999,1374,0.07253607,7.2536,0,01374.png,/nas-ctm01/datasets/public/ffhq256/01374.png
42000,47552,0.94575238,94.5752,1,47552.png,/nas-ctm01/datasets/public/ffhq256/47552.png
42001,28392,0.81984746,81.9847,1,28392.png,/nas-ctm01/datasets/public/ffhq256/28392.png
42002,11870,0.47500515,47.5005,0,11870.png,/nas-ctm01/datasets/public/ffhq256/11870.png
42003,12155,0.00555737,0.5557,0,12155.png,/nas-ctm01/datasets/public/ffhq256/12155.png
42004,25460,0.77278578,77.2786,1,25460.png,/nas-ctm01/datasets/public/ffhq256/25460.png
42005,68487,0.11642417,11.6424,0,68487.png,/nas-ctm01/datasets/public/ffhq256/68487.png
42006,37488,0.02314197,2.3142,0,37488.png,/nas-ctm01/datasets/public/ffhq256/37488.png
42007,1872,0.86267060,86.2671,1,01872.png,/nas-ctm01/datasets/public/ffhq256/01872.png
42008,35500,0.99325597,99.3256,1,35500.png,/nas-ctm01/datasets/public/ffhq256/35500.png
42009,20929,0.01558060,1.5581,0,20929.png,/nas-ctm01/datasets/public/ffhq256/20929.png
42010,23043,0.84371150,84.3711,1,23043.png,/nas-ctm01/datasets/public/ffhq256/23043.png
42011,33831,0.26329046,26.3290,0,33831.png,/nas-ctm01/datasets/public/ffhq256/33831.png
42012,11282,0.04068018,4.0680,0,11282.png,/nas-ctm01/datasets/public/ffhq256/11282.png
42013,31560,0.02004407,2.0044,0,31560.png,/nas-ctm01/datasets/public/ffhq256/31560.png
42014,23234,0.00388055,0.3881,0,23234.png,/nas-ctm01/datasets/public/ffhq256/23234.png
42015,55693,0.40305158,40.3052,0,55693.png,/nas-ctm01/datasets/public/ffhq256/55693.png
42016,68486,0.99882632,99.8826,1,68486.png,/nas-ctm01/datasets/public/ffhq256/68486.png
42017,61036,0.32732469,32.7325,0,61036.png,/nas-ctm01/datasets/public/ffhq256/61036.png
42018,40320,0.02358088,2.3581,0,40320.png,/nas-ctm01/datasets/public/ffhq256/40320.png
42019,58593,0.47994033,47.9940,0,58593.png,/nas-ctm01/datasets/public/ffhq256/58593.png
42020,43143,0.94027519,94.0275,1,43143.png,/nas-ctm01/datasets/public/ffhq256/43143.png
42021,46027,0.01395222,1.3952,0,46027.png,/nas-ctm01/datasets/public/ffhq256/46027.png
42022,18132,0.02246623,2.2466,0,18132.png,/nas-ctm01/datasets/public/ffhq256/18132.png
42023,64202,0.00224163,0.2242,0,64202.png,/nas-ctm01/datasets/public/ffhq256/64202.png
42024,64168,0.67023510,67.0235,1,64168.png,/nas-ctm01/datasets/public/ffhq256/64168.png
42025,6228,0.38147792,38.1478,0,06228.png,/nas-ctm01/datasets/public/ffhq256/06228.png
42026,53455,0.05751453,5.7515,0,53455.png,/nas-ctm01/datasets/public/ffhq256/53455.png
42027,23492,0.99507856,99.5079,1,23492.png,/nas-ctm01/datasets/public/ffhq256/23492.png
42028,44855,0.55301756,55.3018,1,44855.png,/nas-ctm01/datasets/public/ffhq256/44855.png
42029,15772,0.98987561,98.9876,1,15772.png,/nas-ctm01/datasets/public/ffhq256/15772.png
42030,42076,0.99409842,99.4098,1,42076.png,/nas-ctm01/datasets/public/ffhq256/42076.png
42031,12738,0.13504395,13.5044,0,12738.png,/nas-ctm01/datasets/public/ffhq256/12738.png
42032,11685,0.91778117,91.7781,1,11685.png,/nas-ctm01/datasets/public/ffhq256/11685.png
42033,35196,0.16329458,16.3295,0,35196.png,/nas-ctm01/datasets/public/ffhq256/35196.png
42034,41703,0.00734721,0.7347,0,41703.png,/nas-ctm01/datasets/public/ffhq256/41703.png
42035,53573,0.99599373,99.5994,1,53573.png,/nas-ctm01/datasets/public/ffhq256/53573.png
42036,26238,0.98139304,98.1393,1,26238.png,/nas-ctm01/datasets/public/ffhq256/26238.png
42037,43410,0.00230562,0.2306,0,43410.png,/nas-ctm01/datasets/public/ffhq256/43410.png
42038,22447,0.98957133,98.9571,1,22447.png,/nas-ctm01/datasets/public/ffhq256/22447.png
42039,22045,0.97550315,97.5503,1,22045.png,/nas-ctm01/datasets/public/ffhq256/22045.png
42040,24585,0.00750676,0.7507,0,24585.png,/nas-ctm01/datasets/public/ffhq256/24585.png
42041,34236,0.12853615,12.8536,0,34236.png,/nas-ctm01/datasets/public/ffhq256/34236.png
42042,55416,0.10055277,10.0553,0,55416.png,/nas-ctm01/datasets/public/ffhq256/55416.png
42043,11125,0.96256340,96.2563,1,11125.png,/nas-ctm01/datasets/public/ffhq256/11125.png
42044,27819,0.09667339,9.6673,0,27819.png,/nas-ctm01/datasets/public/ffhq256/27819.png
42045,35411,0.06569988,6.5700,0,35411.png,/nas-ctm01/datasets/public/ffhq256/35411.png
42046,32195,0.39219505,39.2195,0,32195.png,/nas-ctm01/datasets/public/ffhq256/32195.png
42047,46613,0.05943412,5.9434,0,46613.png,/nas-ctm01/datasets/public/ffhq256/46613.png
42048,31594,0.69279826,69.2798,1,31594.png,/nas-ctm01/datasets/public/ffhq256/31594.png
42049,53564,0.95472825,95.4728,1,53564.png,/nas-ctm01/datasets/public/ffhq256/53564.png
42050,761,0.50798029,50.7980,1,00761.png,/nas-ctm01/datasets/public/ffhq256/00761.png
42051,6116,0.01538078,1.5381,0,06116.png,/nas-ctm01/datasets/public/ffhq256/06116.png
42052,67864,0.95598000,95.5980,1,67864.png,/nas-ctm01/datasets/public/ffhq256/67864.png
42053,47364,0.89437377,89.4374,1,47364.png,/nas-ctm01/datasets/public/ffhq256/47364.png
42054,59314,0.98803478,98.8035,1,59314.png,/nas-ctm01/datasets/public/ffhq256/59314.png
42055,53124,0.00538388,0.5384,0,53124.png,/nas-ctm01/datasets/public/ffhq256/53124.png
42056,61561,0.18513896,18.5139,0,61561.png,/nas-ctm01/datasets/public/ffhq256/61561.png
42057,4205,0.99174881,99.1749,1,04205.png,/nas-ctm01/datasets/public/ffhq256/04205.png
42058,9091,0.04251402,4.2514,0,09091.png,/nas-ctm01/datasets/public/ffhq256/09091.png
42059,4198,0.18936796,18.9368,0,04198.png,/nas-ctm01/datasets/public/ffhq256/04198.png
42060,4479,0.92425096,92.4251,1,04479.png,/nas-ctm01/datasets/public/ffhq256/04479.png
42061,30741,0.86727250,86.7272,1,30741.png,/nas-ctm01/datasets/public/ffhq256/30741.png
42062,45869,0.13570300,13.5703,0,45869.png,/nas-ctm01/datasets/public/ffhq256/45869.png
42063,57634,0.97575933,97.5759,1,57634.png,/nas-ctm01/datasets/public/ffhq256/57634.png
42064,9144,0.10325447,10.3254,0,09144.png,/nas-ctm01/datasets/public/ffhq256/09144.png
42065,68466,0.91332930,91.3329,1,68466.png,/nas-ctm01/datasets/public/ffhq256/68466.png
42066,63962,0.84728003,84.7280,1,63962.png,/nas-ctm01/datasets/public/ffhq256/63962.png
42067,13987,0.03836022,3.8360,0,13987.png,/nas-ctm01/datasets/public/ffhq256/13987.png
42068,21645,0.98792356,98.7924,1,21645.png,/nas-ctm01/datasets/public/ffhq256/21645.png
42069,45260,0.12605864,12.6059,0,45260.png,/nas-ctm01/datasets/public/ffhq256/45260.png
42070,2005,0.98724771,98.7248,1,02005.png,/nas-ctm01/datasets/public/ffhq256/02005.png
42071,16217,0.05734088,5.7341,0,16217.png,/nas-ctm01/datasets/public/ffhq256/16217.png
42072,15316,0.50097317,50.0973,1,15316.png,/nas-ctm01/datasets/public/ffhq256/15316.png
42073,24998,0.00368466,0.3685,0,24998.png,/nas-ctm01/datasets/public/ffhq256/24998.png
42074,42331,0.99589705,99.5897,1,42331.png,/nas-ctm01/datasets/public/ffhq256/42331.png
42075,48374,0.83993769,83.9938,1,48374.png,/nas-ctm01/datasets/public/ffhq256/48374.png
42076,62043,0.00685228,0.6852,0,62043.png,/nas-ctm01/datasets/public/ffhq256/62043.png
42077,32740,0.47555336,47.5553,0,32740.png,/nas-ctm01/datasets/public/ffhq256/32740.png
42078,49208,0.27877209,27.8772,0,49208.png,/nas-ctm01/datasets/public/ffhq256/49208.png
42079,17490,0.00255581,0.2556,0,17490.png,/nas-ctm01/datasets/public/ffhq256/17490.png
42080,62277,0.99677843,99.6778,1,62277.png,/nas-ctm01/datasets/public/ffhq256/62277.png
42081,36794,0.01250196,1.2502,0,36794.png,/nas-ctm01/datasets/public/ffhq256/36794.png
42082,12568,0.92557180,92.5572,1,12568.png,/nas-ctm01/datasets/public/ffhq256/12568.png
42083,44848,0.99928206,99.9282,1,44848.png,/nas-ctm01/datasets/public/ffhq256/44848.png
42084,12554,0.99234664,99.2347,1,12554.png,/nas-ctm01/datasets/public/ffhq256/12554.png
42085,39093,0.00830167,0.8302,0,39093.png,/nas-ctm01/datasets/public/ffhq256/39093.png
42086,21459,0.01039066,1.0391,0,21459.png,/nas-ctm01/datasets/public/ffhq256/21459.png
42087,33488,0.39415035,39.4150,0,33488.png,/nas-ctm01/datasets/public/ffhq256/33488.png
42088,6393,0.84333229,84.3332,1,06393.png,/nas-ctm01/datasets/public/ffhq256/06393.png
42089,16477,0.95808566,95.8086,1,16477.png,/nas-ctm01/datasets/public/ffhq256/16477.png
42090,35763,0.92182708,92.1827,1,35763.png,/nas-ctm01/datasets/public/ffhq256/35763.png
42091,16879,0.98669225,98.6692,1,16879.png,/nas-ctm01/datasets/public/ffhq256/16879.png
42092,49324,0.53336102,53.3361,1,49324.png,/nas-ctm01/datasets/public/ffhq256/49324.png
42093,38573,0.98195970,98.1960,1,38573.png,/nas-ctm01/datasets/public/ffhq256/38573.png
42094,37962,0.99911124,99.9111,1,37962.png,/nas-ctm01/datasets/public/ffhq256/37962.png
42095,28941,0.16667275,16.6673,0,28941.png,/nas-ctm01/datasets/public/ffhq256/28941.png
42096,22857,0.92044258,92.0443,1,22857.png,/nas-ctm01/datasets/public/ffhq256/22857.png
42097,54521,0.27283019,27.2830,0,54521.png,/nas-ctm01/datasets/public/ffhq256/54521.png
42098,66922,0.10811182,10.8112,0,66922.png,/nas-ctm01/datasets/public/ffhq256/66922.png
42099,22604,0.01433342,1.4333,0,22604.png,/nas-ctm01/datasets/public/ffhq256/22604.png
42100,56863,0.99468565,99.4686,1,56863.png,/nas-ctm01/datasets/public/ffhq256/56863.png
42101,8583,0.86025745,86.0257,1,08583.png,/nas-ctm01/datasets/public/ffhq256/08583.png
42102,38806,0.23470636,23.4706,0,38806.png,/nas-ctm01/datasets/public/ffhq256/38806.png
42103,56987,0.99408495,99.4085,1,56987.png,/nas-ctm01/datasets/public/ffhq256/56987.png
42104,48739,0.24646348,24.6463,0,48739.png,/nas-ctm01/datasets/public/ffhq256/48739.png
42105,2332,0.81286806,81.2868,1,02332.png,/nas-ctm01/datasets/public/ffhq256/02332.png
42106,19070,0.99396861,99.3969,1,19070.png,/nas-ctm01/datasets/public/ffhq256/19070.png
42107,28577,0.30483496,30.4835,0,28577.png,/nas-ctm01/datasets/public/ffhq256/28577.png
42108,3423,0.69863743,69.8637,1,03423.png,/nas-ctm01/datasets/public/ffhq256/03423.png
42109,14284,0.00209083,0.2091,0,14284.png,/nas-ctm01/datasets/public/ffhq256/14284.png
42110,45160,0.00874134,0.8741,0,45160.png,/nas-ctm01/datasets/public/ffhq256/45160.png
42111,43559,0.09204806,9.2048,0,43559.png,/nas-ctm01/datasets/public/ffhq256/43559.png
42112,66268,0.02420837,2.4208,0,66268.png,/nas-ctm01/datasets/public/ffhq256/66268.png
42113,15050,0.94156092,94.1561,1,15050.png,/nas-ctm01/datasets/public/ffhq256/15050.png
42114,1546,0.98343730,98.3437,1,01546.png,/nas-ctm01/datasets/public/ffhq256/01546.png
42115,37602,0.99784255,99.7843,1,37602.png,/nas-ctm01/datasets/public/ffhq256/37602.png
42116,55959,0.95839924,95.8399,1,55959.png,/nas-ctm01/datasets/public/ffhq256/55959.png
42117,25720,0.02112958,2.1130,0,25720.png,/nas-ctm01/datasets/public/ffhq256/25720.png
42118,50985,0.00863182,0.8632,0,50985.png,/nas-ctm01/datasets/public/ffhq256/50985.png
42119,42346,0.97622478,97.6225,1,42346.png,/nas-ctm01/datasets/public/ffhq256/42346.png
42120,2667,0.99296278,99.2963,1,02667.png,/nas-ctm01/datasets/public/ffhq256/02667.png
42121,48678,0.86794657,86.7947,1,48678.png,/nas-ctm01/datasets/public/ffhq256/48678.png
42122,53166,0.76907051,76.9071,1,53166.png,/nas-ctm01/datasets/public/ffhq256/53166.png
42123,27546,0.00208976,0.2090,0,27546.png,/nas-ctm01/datasets/public/ffhq256/27546.png
42124,33786,0.40787449,40.7874,0,33786.png,/nas-ctm01/datasets/public/ffhq256/33786.png
42125,39646,0.06404843,6.4048,0,39646.png,/nas-ctm01/datasets/public/ffhq256/39646.png
42126,30451,0.99578780,99.5788,1,30451.png,/nas-ctm01/datasets/public/ffhq256/30451.png
42127,3608,0.07763850,7.7638,0,03608.png,/nas-ctm01/datasets/public/ffhq256/03608.png
42128,9874,0.99884844,99.8848,1,09874.png,/nas-ctm01/datasets/public/ffhq256/09874.png
42129,60432,0.73540622,73.5406,1,60432.png,/nas-ctm01/datasets/public/ffhq256/60432.png
42130,67366,0.00830205,0.8302,0,67366.png,/nas-ctm01/datasets/public/ffhq256/67366.png
42131,45940,0.41038761,41.0388,0,45940.png,/nas-ctm01/datasets/public/ffhq256/45940.png
42132,65852,0.00371158,0.3712,0,65852.png,/nas-ctm01/datasets/public/ffhq256/65852.png
42133,65997,0.04466339,4.4663,0,65997.png,/nas-ctm01/datasets/public/ffhq256/65997.png
42134,11503,0.23066594,23.0666,0,11503.png,/nas-ctm01/datasets/public/ffhq256/11503.png
42135,21910,0.89044577,89.0446,1,21910.png,/nas-ctm01/datasets/public/ffhq256/21910.png
42136,65223,0.99495041,99.4950,1,65223.png,/nas-ctm01/datasets/public/ffhq256/65223.png
42137,8674,0.24487031,24.4870,0,08674.png,/nas-ctm01/datasets/public/ffhq256/08674.png
42138,19046,0.98381639,98.3816,1,19046.png,/nas-ctm01/datasets/public/ffhq256/19046.png
42139,30926,0.99693441,99.6934,1,30926.png,/nas-ctm01/datasets/public/ffhq256/30926.png
42140,44215,0.99300599,99.3006,1,44215.png,/nas-ctm01/datasets/public/ffhq256/44215.png
42141,5274,0.98521221,98.5212,1,05274.png,/nas-ctm01/datasets/public/ffhq256/05274.png
42142,15451,0.69687885,69.6879,1,15451.png,/nas-ctm01/datasets/public/ffhq256/15451.png
42143,24318,0.97353959,97.3540,1,24318.png,/nas-ctm01/datasets/public/ffhq256/24318.png
42144,601,0.74052060,74.0521,1,00601.png,/nas-ctm01/datasets/public/ffhq256/00601.png
42145,46510,0.87238252,87.2383,1,46510.png,/nas-ctm01/datasets/public/ffhq256/46510.png
42146,35736,0.37059018,37.0590,0,35736.png,/nas-ctm01/datasets/public/ffhq256/35736.png
42147,8214,0.99974626,99.9746,1,08214.png,/nas-ctm01/datasets/public/ffhq256/08214.png
42148,64258,0.34114537,34.1145,0,64258.png,/nas-ctm01/datasets/public/ffhq256/64258.png
42149,68584,0.99329633,99.3296,1,68584.png,/nas-ctm01/datasets/public/ffhq256/68584.png
42150,50275,0.72174460,72.1745,1,50275.png,/nas-ctm01/datasets/public/ffhq256/50275.png
42151,39840,0.79255176,79.2552,1,39840.png,/nas-ctm01/datasets/public/ffhq256/39840.png
42152,2859,0.72031403,72.0314,1,02859.png,/nas-ctm01/datasets/public/ffhq256/02859.png
42153,49980,0.19967209,19.9672,0,49980.png,/nas-ctm01/datasets/public/ffhq256/49980.png
42154,34684,0.22000353,22.0004,0,34684.png,/nas-ctm01/datasets/public/ffhq256/34684.png
42155,16793,0.99090987,99.0910,1,16793.png,/nas-ctm01/datasets/public/ffhq256/16793.png
42156,69703,0.14005142,14.0051,0,69703.png,/nas-ctm01/datasets/public/ffhq256/69703.png
42157,32194,0.01063553,1.0636,0,32194.png,/nas-ctm01/datasets/public/ffhq256/32194.png
42158,16257,0.14240566,14.2406,0,16257.png,/nas-ctm01/datasets/public/ffhq256/16257.png
42159,3827,0.00404578,0.4046,0,03827.png,/nas-ctm01/datasets/public/ffhq256/03827.png
42160,19734,0.96064615,96.0646,1,19734.png,/nas-ctm01/datasets/public/ffhq256/19734.png
42161,52950,0.04179280,4.1793,0,52950.png,/nas-ctm01/datasets/public/ffhq256/52950.png
42162,11888,0.95782673,95.7827,1,11888.png,/nas-ctm01/datasets/public/ffhq256/11888.png
42163,24520,0.99495715,99.4957,1,24520.png,/nas-ctm01/datasets/public/ffhq256/24520.png
42164,31939,0.99531400,99.5314,1,31939.png,/nas-ctm01/datasets/public/ffhq256/31939.png
42165,10433,0.99304307,99.3043,1,10433.png,/nas-ctm01/datasets/public/ffhq256/10433.png
42166,23523,0.99062997,99.0630,1,23523.png,/nas-ctm01/datasets/public/ffhq256/23523.png
42167,61702,0.55310053,55.3101,1,61702.png,/nas-ctm01/datasets/public/ffhq256/61702.png
42168,6508,0.00639305,0.6393,0,06508.png,/nas-ctm01/datasets/public/ffhq256/06508.png
42169,32227,0.99903202,99.9032,1,32227.png,/nas-ctm01/datasets/public/ffhq256/32227.png
42170,15569,0.16994081,16.9941,0,15569.png,/nas-ctm01/datasets/public/ffhq256/15569.png
42171,52937,0.99986613,99.9866,1,52937.png,/nas-ctm01/datasets/public/ffhq256/52937.png
42172,23808,0.87548423,87.5484,1,23808.png,/nas-ctm01/datasets/public/ffhq256/23808.png
42173,16090,0.87265700,87.2657,1,16090.png,/nas-ctm01/datasets/public/ffhq256/16090.png
42174,4054,0.17068636,17.0686,0,04054.png,/nas-ctm01/datasets/public/ffhq256/04054.png
42175,53200,0.33901978,33.9020,0,53200.png,/nas-ctm01/datasets/public/ffhq256/53200.png
42176,55757,0.01292634,1.2926,0,55757.png,/nas-ctm01/datasets/public/ffhq256/55757.png
42177,44204,0.29876855,29.8769,0,44204.png,/nas-ctm01/datasets/public/ffhq256/44204.png
42178,2790,0.81817633,81.8176,1,02790.png,/nas-ctm01/datasets/public/ffhq256/02790.png
42179,19139,0.90502650,90.5026,1,19139.png,/nas-ctm01/datasets/public/ffhq256/19139.png
42180,6309,0.00503611,0.5036,0,06309.png,/nas-ctm01/datasets/public/ffhq256/06309.png
42181,45696,0.93095982,93.0960,1,45696.png,/nas-ctm01/datasets/public/ffhq256/45696.png
42182,617,0.98196125,98.1961,1,00617.png,/nas-ctm01/datasets/public/ffhq256/00617.png
42183,22972,0.94711888,94.7119,1,22972.png,/nas-ctm01/datasets/public/ffhq256/22972.png
42184,52920,0.14317122,14.3171,0,52920.png,/nas-ctm01/datasets/public/ffhq256/52920.png
42185,24002,0.01197530,1.1975,0,24002.png,/nas-ctm01/datasets/public/ffhq256/24002.png
42186,15684,0.92924464,92.9245,1,15684.png,/nas-ctm01/datasets/public/ffhq256/15684.png
42187,16605,0.98876804,98.8768,1,16605.png,/nas-ctm01/datasets/public/ffhq256/16605.png
42188,19374,0.68209451,68.2095,1,19374.png,/nas-ctm01/datasets/public/ffhq256/19374.png
42189,55733,0.96824843,96.8248,1,55733.png,/nas-ctm01/datasets/public/ffhq256/55733.png
42190,68391,0.88133979,88.1340,1,68391.png,/nas-ctm01/datasets/public/ffhq256/68391.png
42191,25775,0.01524104,1.5241,0,25775.png,/nas-ctm01/datasets/public/ffhq256/25775.png
42192,43392,0.20091727,20.0917,0,43392.png,/nas-ctm01/datasets/public/ffhq256/43392.png
42193,43905,0.99387878,99.3879,1,43905.png,/nas-ctm01/datasets/public/ffhq256/43905.png
42194,23501,0.00587178,0.5872,0,23501.png,/nas-ctm01/datasets/public/ffhq256/23501.png
42195,43026,0.05223056,5.2231,0,43026.png,/nas-ctm01/datasets/public/ffhq256/43026.png
42196,40601,0.96839303,96.8393,1,40601.png,/nas-ctm01/datasets/public/ffhq256/40601.png
42197,60848,0.10202638,10.2026,0,60848.png,/nas-ctm01/datasets/public/ffhq256/60848.png
42198,21865,0.01158524,1.1585,0,21865.png,/nas-ctm01/datasets/public/ffhq256/21865.png
42199,53103,0.16272473,16.2725,0,53103.png,/nas-ctm01/datasets/public/ffhq256/53103.png
42200,32697,0.97307003,97.3070,1,32697.png,/nas-ctm01/datasets/public/ffhq256/32697.png
42201,63915,0.38032329,38.0323,0,63915.png,/nas-ctm01/datasets/public/ffhq256/63915.png
42202,68705,0.97380620,97.3806,1,68705.png,/nas-ctm01/datasets/public/ffhq256/68705.png
42203,36542,0.99507612,99.5076,1,36542.png,/nas-ctm01/datasets/public/ffhq256/36542.png
42204,31830,0.62304211,62.3042,1,31830.png,/nas-ctm01/datasets/public/ffhq256/31830.png
42205,57064,0.17108820,17.1088,0,57064.png,/nas-ctm01/datasets/public/ffhq256/57064.png
42206,24144,0.44948184,44.9482,0,24144.png,/nas-ctm01/datasets/public/ffhq256/24144.png
42207,488,0.00037253,0.0373,0,00488.png,/nas-ctm01/datasets/public/ffhq256/00488.png
42208,5474,0.94254231,94.2542,1,05474.png,/nas-ctm01/datasets/public/ffhq256/05474.png
42209,69953,0.99812299,99.8123,1,69953.png,/nas-ctm01/datasets/public/ffhq256/69953.png
42210,7888,0.07940126,7.9401,0,07888.png,/nas-ctm01/datasets/public/ffhq256/07888.png
42211,64109,0.53535676,53.5357,1,64109.png,/nas-ctm01/datasets/public/ffhq256/64109.png
42212,34920,0.99736124,99.7361,1,34920.png,/nas-ctm01/datasets/public/ffhq256/34920.png
42213,20311,0.00195738,0.1957,0,20311.png,/nas-ctm01/datasets/public/ffhq256/20311.png
42214,20810,0.05593070,5.5931,0,20810.png,/nas-ctm01/datasets/public/ffhq256/20810.png
42215,15987,0.50347149,50.3471,1,15987.png,/nas-ctm01/datasets/public/ffhq256/15987.png
42216,40330,0.99338233,99.3382,1,40330.png,/nas-ctm01/datasets/public/ffhq256/40330.png
42217,50712,0.02743102,2.7431,0,50712.png,/nas-ctm01/datasets/public/ffhq256/50712.png
42218,29843,0.90342218,90.3422,1,29843.png,/nas-ctm01/datasets/public/ffhq256/29843.png
42219,38036,0.93587613,93.5876,1,38036.png,/nas-ctm01/datasets/public/ffhq256/38036.png
42220,48441,0.85054362,85.0544,1,48441.png,/nas-ctm01/datasets/public/ffhq256/48441.png
